id,language,currentEducation,experienceYears,interest_list,skill_list,learningResource_list,tools_list
aa9a9395-ff9e-4cc7-8c17-3e1e05c8e7cb,Mandarin,,5,"['AI for Games', 'Generative AI', 'Neural Networks', 'Expert Systems', 'Cognitive Computing']","['Udemy', 'MIT OpenCourseWare', 'YouTube', 'Google AI', 'Stanford Online', 'GitHub', 'DeepLearning.ai', 'edX', 'Harvard Online', '', 'Coursera']","['Kaggle', 'Stanford Online', 'YouTube', 'Google AI', 'MIT OpenCourseWare']","['TensorFlow', 'Scikit-learn', 'Weka', 'Keras', '', 'OpenAI GPT']"
abc620af-a1e9-46f2-9072-90bce8213786,Portuguese,Middle School,2,"['Speech Recognition', 'Cognitive Computing', 'Expert Systems', 'AI in Healthcare', 'Natural Language Processing']","['DeepLearning.ai', 'Stanford Online', 'Google AI', '']","['Coursera', 'edX', 'YouTube', 'Udemy', 'Google AI', 'Harvard Online', 'DeepLearning.ai', 'Kaggle', 'GitHub', 'MIT OpenCourseWare']","['', 'Amazon SageMaker', 'Microsoft Azure AI', 'TensorFlow', 'PyTorch', 'RapidMiner', 'OpenAI GPT', 'Keras', 'BigML', 'DataRobot', 'Scikit-learn', 'Weka']"
ac60ff4f-623b-4e1b-b470-8b49cf811dc3,Turkish,Middle School,2,"['Computer Vision', 'Generative AI', 'Machine Learning', 'AI in Education']","['Google AI', 'Udemy', 'YouTube', 'Harvard Online']","['Harvard Online', 'Udemy', 'GitHub', 'MIT OpenCourseWare']","['', 'OpenAI GPT']"
ac9b9073-0bbe-493f-a53d-034f701dca01,Dutch,Undergraduate Degree,3,"['Neural Networks', 'Deep Learning', 'AI in Finance', 'AI Ethics', '', 'Robotics', 'Machine Learning', 'Autonomous Vehicles', 'AI for Games', 'Natural Language Processing', 'Generative AI', 'Expert Systems', 'AI in Healthcare']","['Coursera', 'GitHub', 'Udemy', 'edX', 'Stanford Online', 'Kaggle', '', 'DeepLearning.ai']","['YouTube', 'GitHub', 'DeepLearning.ai', 'Stanford Online', 'Google AI', 'Udemy', 'MIT OpenCourseWare', 'Coursera', 'edX']","['TensorFlow', 'Weka', 'PyTorch', 'Hugging Face Transformers']"
b00b8bdd-f360-4013-a379-a1a5ee103867,English,Undergraduate Degree,3,"['Expert Systems', 'AI in Finance', 'AI for Games', '', 'AI in Education', 'AI Ethics', 'Autonomous Vehicles', 'Machine Learning', 'Natural Language Processing', 'Computer Vision', 'Cognitive Computing', 'Robotics', 'Speech Recognition']","['GitHub', '', 'YouTube', 'MIT OpenCourseWare', 'Kaggle', 'Harvard Online', 'Coursera']","['Google AI', 'Kaggle', 'MIT OpenCourseWare', 'DeepLearning.ai', 'Harvard Online', 'Stanford Online', 'YouTube']","['Weka', 'BigML', 'Microsoft Azure AI', 'IBM Watson', 'Google Cloud AI', 'DataRobot', 'Hugging Face Transformers', 'OpenAI GPT']"
b328cf83-3521-4484-bcf9-3eaa625c9079,Turkish,High School,0,"['Cognitive Computing', 'AI in Education', 'Machine Learning', 'AI in Healthcare']",['Kaggle'],"['Harvard Online', 'MIT OpenCourseWare', 'Stanford Online', 'GitHub', '', 'YouTube', 'edX']","['BigML', 'Amazon SageMaker', '', 'OpenCV', 'Microsoft Azure AI', 'Hugging Face Transformers', 'Weka', 'TensorFlow', 'Scikit-learn', 'PyTorch', 'DataRobot']"
b425c025-90ee-4ff1-bec7-6b17a0326c69,Polish,University,2,"['Speech Recognition', 'Machine Learning', 'Neural Networks', 'Expert Systems', '', 'Computer Vision', 'Autonomous Vehicles', 'Reinforcement Learning', 'Recommender Systems', 'AI in Healthcare', 'AI Planning and Optimization', 'Natural Language Processing', 'Generative AI', 'Cognitive Computing', 'Deep Learning']","['Harvard Online', 'edX', 'YouTube', 'DeepLearning.ai', 'Stanford Online', 'Kaggle']","['Udemy', 'DeepLearning.ai', 'Harvard Online', 'GitHub', 'Coursera', 'Kaggle', 'YouTube']","['DataRobot', 'Hugging Face Transformers', 'Microsoft Azure AI', 'Scikit-learn', 'Weka', 'TensorFlow', 'Google Cloud AI', 'IBM Watson', 'Keras', 'OpenAI GPT', 'PyTorch', 'Amazon SageMaker', 'BigML', '']"
b49c0f9e-1bb7-40e4-8c19-0d8a52bbfc19,,High School,0,"['Neural Networks', 'Speech Recognition', 'Deep Learning', 'AI Planning and Optimization', '', 'Expert Systems', 'Generative AI', 'AI Ethics', 'Reinforcement Learning', 'Robotics', 'Machine Learning', 'AI in Education', 'Recommender Systems', 'Natural Language Processing', 'Computer Vision', 'Cognitive Computing', 'Autonomous Vehicles', 'AI for Games', 'AI in Healthcare']",['Google AI'],"['YouTube', '', 'Kaggle', 'Google AI', 'Coursera', 'GitHub']","['Scikit-learn', 'TensorFlow', 'RapidMiner', 'DataRobot', 'Hugging Face Transformers']"
b5c97d56-478a-451a-ba57-9b51ae90c76d,Hindi,Undergraduate Degree,3,"['Computer Vision', 'Robotics', 'AI Planning and Optimization', '', 'Neural Networks', 'Cognitive Computing']","['Coursera', 'YouTube', 'Harvard Online', '', 'DeepLearning.ai', 'MIT OpenCourseWare', 'Google AI']","['', 'Harvard Online', 'Udemy', 'edX']","['', 'PyTorch', 'Weka', 'Google Cloud AI', 'RapidMiner', 'Amazon SageMaker', 'BigML', 'OpenCV', 'Microsoft Azure AI', 'Hugging Face Transformers', 'TensorFlow']"
b6689c67-65fe-478f-bb85-6840c198615f,Polish,Undergraduate Degree,3,['Neural Networks'],"['edX', 'GitHub', 'Coursera', '', 'MIT OpenCourseWare', 'Kaggle', 'Stanford Online', 'Google AI']",['Udemy'],"['TensorFlow', 'PyTorch', 'RapidMiner', 'DataRobot', 'OpenAI GPT', 'Microsoft Azure AI']"
b6ed0428-98a3-4738-96a4-4baa757bbfe2,English,High School,0,"['AI Planning and Optimization', 'Recommender Systems', 'Cognitive Computing', 'Neural Networks', 'Generative AI', 'Reinforcement Learning', 'AI in Education', 'Speech Recognition', 'Autonomous Vehicles', 'Natural Language Processing', 'AI in Healthcare']",[''],"['YouTube', 'MIT OpenCourseWare']","['BigML', 'IBM Watson']"
b76533fe-afe2-4822-a8a1-c34121c56cdc,Mandarin,University,2,"['Neural Networks', 'Machine Learning', 'Expert Systems', 'AI Ethics', 'Robotics', 'Autonomous Vehicles', 'AI in Finance', 'Natural Language Processing', 'Cognitive Computing', 'AI in Healthcare']","['DeepLearning.ai', 'Kaggle', 'YouTube', 'Udemy', 'MIT OpenCourseWare', 'GitHub']","['Google AI', 'MIT OpenCourseWare', 'Stanford Online', 'YouTube', 'edX', 'Harvard Online', 'GitHub', 'Kaggle', 'Coursera', '']","['RapidMiner', 'Keras']"
b92a4687-0e9c-4641-b470-1da252280585,Portuguese,Master Degree,4,"['Expert Systems', '', 'AI Planning and Optimization', 'Cognitive Computing', 'Deep Learning', 'Computer Vision', 'AI in Education', 'AI Ethics', 'Recommender Systems', 'AI in Finance', 'Speech Recognition', 'Autonomous Vehicles', 'AI in Healthcare', 'Neural Networks', 'Reinforcement Learning', 'AI for Games']","['Google AI', 'GitHub', 'DeepLearning.ai', 'MIT OpenCourseWare', 'Kaggle', 'Udemy', '', 'Harvard Online', 'edX']","['MIT OpenCourseWare', '', 'Coursera', 'Kaggle', 'YouTube', 'GitHub', 'Google AI', 'Stanford Online']","['IBM Watson', 'Weka', 'Microsoft Azure AI', 'PyTorch', 'TensorFlow', 'BigML', 'OpenAI GPT', 'Hugging Face Transformers', 'Amazon SageMaker', 'DataRobot', 'Scikit-learn', 'OpenCV', 'RapidMiner', 'Google Cloud AI']"
b985dc5b-ce45-4719-9c9e-cebe41a12960,German,Master Degree,4,"['Machine Learning', 'AI Planning and Optimization', 'Deep Learning', 'Neural Networks', 'AI for Games', 'AI in Finance', 'Cognitive Computing', 'Recommender Systems', 'Robotics', 'Computer Vision', 'Reinforcement Learning', 'AI in Education', 'Generative AI', '', 'Autonomous Vehicles', 'AI in Healthcare', 'AI Ethics']","['Udemy', 'Stanford Online', 'Google AI', 'YouTube', '', 'edX', 'GitHub', 'Kaggle', 'DeepLearning.ai']","['Google AI', 'Harvard Online', 'Kaggle', 'Coursera', 'Stanford Online', 'MIT OpenCourseWare', 'Udemy']","['Keras', 'Microsoft Azure AI', 'PyTorch', 'BigML', 'DataRobot', 'Weka', 'Amazon SageMaker', 'Scikit-learn']"
ba92e188-9515-4909-a764-22ef73885eaa,Hindi,High School,0,"['Autonomous Vehicles', 'AI Ethics', 'AI Planning and Optimization', 'Generative AI', 'AI in Finance', 'Robotics', 'Expert Systems', 'Cognitive Computing', 'Speech Recognition', 'Neural Networks', 'Reinforcement Learning', 'Machine Learning', 'Recommender Systems', 'AI in Education', 'AI for Games', 'Computer Vision', '', 'Natural Language Processing']",['YouTube'],"['GitHub', 'YouTube', 'Harvard Online', 'Coursera', 'Stanford Online', 'Kaggle', 'Udemy', 'edX']","['', 'IBM Watson', 'Microsoft Azure AI', 'DataRobot', 'Hugging Face Transformers', 'Google Cloud AI', 'Scikit-learn', 'Keras', 'OpenCV', 'RapidMiner', 'BigML', 'Weka', 'OpenAI GPT', 'TensorFlow']"
bce83c0b-4281-46f5-be45-abda17b2de4c,Hindi,University,2,"['Deep Learning', 'Natural Language Processing', 'Cognitive Computing']","['MIT OpenCourseWare', '', 'edX', 'Harvard Online', 'YouTube', 'DeepLearning.ai']","['Coursera', 'DeepLearning.ai', 'Kaggle', 'Stanford Online', 'Harvard Online', '', 'MIT OpenCourseWare', 'Udemy', 'edX', 'Google AI', 'YouTube']","['PyTorch', 'Microsoft Azure AI', 'OpenAI GPT']"
bcefe166-4dff-4799-a81e-cbb4fe809dbd,Vietnamese,University,2,"['', 'AI for Games']","['', 'Google AI', 'MIT OpenCourseWare', 'Udemy', 'Kaggle', 'Harvard Online']","['edX', 'YouTube']","['', 'Weka', 'Amazon SageMaker']"
bf2570d2-75d0-42af-a236-35e8a179d499,Korean,,5,"['AI in Healthcare', 'AI Ethics', 'Neural Networks', 'Autonomous Vehicles', 'AI in Finance', 'Generative AI', 'Expert Systems', 'Cognitive Computing', 'Robotics', '', 'AI for Games', 'Speech Recognition', 'AI in Education', 'Computer Vision']","['edX', '', 'Coursera', 'DeepLearning.ai', 'GitHub', 'Google AI', 'Kaggle', 'YouTube', 'MIT OpenCourseWare', 'Harvard Online', 'Stanford Online']","['DeepLearning.ai', 'Google AI', 'edX']","['Weka', 'OpenCV', 'Microsoft Azure AI']"
c58493b9-dc04-48ba-9b66-67b7ab01cdde,Mandarin,Master Degree,4,"['AI Planning and Optimization', 'AI Ethics', 'Expert Systems', 'Recommender Systems', 'Generative AI', 'Machine Learning', 'AI in Finance', 'Cognitive Computing', 'Robotics', 'AI for Games', 'Speech Recognition', 'Reinforcement Learning', 'AI in Education', 'Computer Vision']","['', 'DeepLearning.ai', 'Stanford Online', 'Google AI', 'Kaggle', 'MIT OpenCourseWare', 'Udemy', 'GitHub', 'Harvard Online']","['', 'Harvard Online', 'Google AI', 'GitHub', 'Stanford Online', 'MIT OpenCourseWare', 'edX']","['Microsoft Azure AI', 'IBM Watson', 'Keras', 'Weka', 'Scikit-learn', 'OpenAI GPT', 'TensorFlow']"
c6483b27-f7ce-44da-98ca-81c06d5c2d44,Italian,High School,0,"['Generative AI', 'AI in Healthcare', 'AI in Education', '', 'Speech Recognition', 'Computer Vision', 'Neural Networks', 'Recommender Systems', 'AI Ethics', 'AI for Games', 'Cognitive Computing', 'Robotics', 'AI Planning and Optimization', 'Machine Learning', 'Deep Learning', 'AI in Finance', 'Reinforcement Learning']",[''],"['Kaggle', 'edX', 'Stanford Online', 'Coursera', 'Google AI', '', 'Udemy', 'MIT OpenCourseWare', 'Harvard Online']","['', 'DataRobot', 'Microsoft Azure AI', 'Amazon SageMaker', 'RapidMiner', 'Keras', 'Weka', 'TensorFlow', 'Google Cloud AI']"
c66ad0bd-ea8e-4644-89bd-0d430a7b8fd3,Japanese,Undergraduate Degree,3,"['AI Planning and Optimization', 'Robotics', 'Deep Learning', 'Speech Recognition', 'Expert Systems', 'Generative AI', 'AI in Finance', 'Natural Language Processing', 'Autonomous Vehicles']","['YouTube', 'GitHub', 'Harvard Online', 'Google AI', 'MIT OpenCourseWare', 'Stanford Online', 'DeepLearning.ai', '']","['Google AI', 'YouTube', '', 'Harvard Online']","['Google Cloud AI', '', 'Amazon SageMaker', 'Microsoft Azure AI', 'RapidMiner', 'Keras', 'PyTorch', 'OpenCV', 'TensorFlow', 'IBM Watson', 'Scikit-learn', 'OpenAI GPT', 'Weka', 'BigML', 'DataRobot']"
c6969010-7552-44c8-9dbe-7cf4610be1f5,Arabic,High School,0,"['Computer Vision', 'Generative AI', 'Cognitive Computing', 'AI Ethics', 'Recommender Systems', 'AI in Education', 'Robotics', 'Neural Networks', 'Machine Learning', 'AI in Finance', 'AI in Healthcare', '', 'Natural Language Processing', 'Autonomous Vehicles', 'Expert Systems', 'AI Planning and Optimization']",['edX'],"['Stanford Online', 'Udemy', 'DeepLearning.ai', '', 'YouTube', 'Coursera']","['Google Cloud AI', 'Microsoft Azure AI']"
c7647b82-d746-4f46-8bf1-93be8987279e,Arabic,University,2,[''],"['Stanford Online', '', 'Harvard Online', 'Kaggle', 'Udemy', 'DeepLearning.ai']","['Stanford Online', 'Udemy', 'GitHub', 'Kaggle']","['DataRobot', 'PyTorch', 'Microsoft Azure AI', 'Amazon SageMaker', 'IBM Watson', 'OpenAI GPT', 'Scikit-learn', 'OpenCV', '', 'Weka', 'TensorFlow', 'Hugging Face Transformers', 'BigML', 'Keras', 'Google Cloud AI']"
c88074e7-fe4a-4722-a266-1d4031b26331,Turkish,High School,0,"['Expert Systems', 'Generative AI', 'Autonomous Vehicles', 'Computer Vision', 'AI Planning and Optimization']",[''],"['MIT OpenCourseWare', 'YouTube', 'Udemy', 'edX', 'Stanford Online', 'Coursera', 'Kaggle', 'Google AI', 'Harvard Online', '']","['Keras', 'TensorFlow']"
c890630f-2440-498f-b7a1-f450511a31e4,Polish,,5,"['Generative AI', 'AI Ethics', 'Autonomous Vehicles']","['edX', 'Harvard Online', 'Udemy', 'Kaggle', 'Coursera', 'YouTube', 'GitHub', '', 'DeepLearning.ai', 'MIT OpenCourseWare', 'Stanford Online']",['Google AI'],"['IBM Watson', 'Hugging Face Transformers', 'TensorFlow', '', 'Amazon SageMaker', 'OpenCV', 'RapidMiner', 'OpenAI GPT', 'Keras', 'Scikit-learn', 'DataRobot', 'Weka']"
c89ec22f-e534-4f32-b7ac-88e80a720747,Swedish,Undergraduate Degree,3,"['Neural Networks', 'AI in Education', 'Generative AI', 'Robotics', 'Cognitive Computing', 'Machine Learning', 'AI in Healthcare', 'Reinforcement Learning', 'Recommender Systems', 'AI in Finance', 'Speech Recognition', 'Deep Learning', 'Expert Systems', 'Natural Language Processing', 'AI Planning and Optimization']","['YouTube', 'Stanford Online', 'Coursera', '', 'Harvard Online', 'GitHub', 'MIT OpenCourseWare', 'DeepLearning.ai']","['MIT OpenCourseWare', 'Udemy']","['PyTorch', 'Weka', 'BigML', 'TensorFlow', 'IBM Watson', 'OpenCV', 'OpenAI GPT', 'Keras', '', 'DataRobot', 'Microsoft Azure AI']"
c8a7e3e0-f04a-4368-9115-fe24c9eeec50,French,High School,0,"['AI for Games', 'AI Planning and Optimization', 'Generative AI', 'Expert Systems', 'Robotics', 'Computer Vision', 'Reinforcement Learning', 'Autonomous Vehicles', 'AI Ethics', 'Deep Learning', 'Natural Language Processing', '', 'Speech Recognition', 'Recommender Systems', 'AI in Education', 'Neural Networks']",['Udemy'],"['Google AI', 'Kaggle', 'edX', '', 'Harvard Online']","['TensorFlow', 'Keras']"
c8e77b6f-ef71-4e56-ac05-5b8c9ff74bd1,Italian,Undergraduate Degree,3,"['AI Planning and Optimization', 'AI Ethics', 'AI in Healthcare', 'Expert Systems', 'Deep Learning', 'Speech Recognition', 'Autonomous Vehicles', 'Machine Learning', 'Computer Vision', 'AI in Finance', 'Neural Networks', '']","['Stanford Online', 'YouTube', 'Kaggle', '', 'Google AI', 'Harvard Online', 'GitHub']","['GitHub', 'DeepLearning.ai', 'Udemy', 'YouTube', 'Stanford Online', '', 'edX', 'MIT OpenCourseWare', 'Coursera', 'Kaggle']","['IBM Watson', 'DataRobot', 'TensorFlow', 'Keras', 'OpenCV', 'Google Cloud AI', 'Amazon SageMaker', 'Weka', 'Microsoft Azure AI', 'BigML', 'Hugging Face Transformers', 'OpenAI GPT', '']"
ca7d0248-960c-41f7-ad33-07bb206a4400,Turkish,Middle School,2,"['AI for Games', 'Natural Language Processing']","['edX', 'Stanford Online', 'Kaggle', 'Google AI']","['Udemy', 'Harvard Online', 'edX', '', 'Kaggle', 'YouTube', 'Stanford Online', 'GitHub', 'MIT OpenCourseWare']","['Scikit-learn', 'RapidMiner', 'OpenCV']"
cc1a36f3-97e3-4bce-a49f-d53d231ff6dd,Russian,Master Degree,4,"['AI in Education', 'Machine Learning', 'Neural Networks', 'AI for Games', 'Natural Language Processing', 'AI Planning and Optimization']","['Kaggle', 'Google AI', 'YouTube', 'MIT OpenCourseWare', 'GitHub', 'DeepLearning.ai', 'Coursera', 'Harvard Online', 'edX']",['YouTube'],"['Keras', 'Hugging Face Transformers', '', 'Microsoft Azure AI', 'RapidMiner', 'OpenAI GPT', 'Amazon SageMaker', 'DataRobot', 'OpenCV', 'PyTorch', 'Google Cloud AI', 'TensorFlow', 'Weka', 'IBM Watson']"
cca4d906-326d-4e8b-8f05-9650d0bc465f,Dutch,Master Degree,4,"['Machine Learning', 'Generative AI', 'Natural Language Processing', 'Autonomous Vehicles', 'Deep Learning']","['Coursera', 'Kaggle', 'DeepLearning.ai', 'Udemy', 'GitHub', '', 'Google AI', 'Stanford Online', 'YouTube']","['GitHub', 'edX', '', 'Harvard Online']","['TensorFlow', 'Amazon SageMaker', '', 'Hugging Face Transformers', 'BigML', 'IBM Watson', 'Weka', 'Microsoft Azure AI', 'OpenAI GPT', 'Scikit-learn', 'Google Cloud AI']"
cd0fb4ef-5fc6-4464-ab76-a7ef1973aa51,Italian,University,2,"['Neural Networks', 'Generative AI', 'Computer Vision', 'AI for Games', 'Autonomous Vehicles', 'Cognitive Computing', 'AI in Finance', 'Reinforcement Learning', 'AI in Education', 'Recommender Systems', 'AI in Healthcare']","['', 'Kaggle', 'YouTube', 'Google AI', 'edX', 'Harvard Online']","['Harvard Online', 'YouTube', 'DeepLearning.ai', 'Udemy', 'Google AI']","['Hugging Face Transformers', 'BigML', 'OpenAI GPT', 'OpenCV', 'Google Cloud AI', 'Weka', 'Amazon SageMaker', '', 'IBM Watson', 'Scikit-learn', 'DataRobot', 'PyTorch', 'TensorFlow', 'RapidMiner', 'Microsoft Azure AI']"
cec90a98-eea8-481f-b6be-5e1ed68a5241,Polish,Undergraduate Degree,3,"['Autonomous Vehicles', 'AI for Games', 'Computer Vision', 'Generative AI', 'AI in Healthcare', 'Machine Learning', 'AI in Education', 'AI Ethics', 'Robotics', 'Neural Networks', 'Reinforcement Learning', 'Deep Learning', 'Speech Recognition', 'Cognitive Computing', '', 'Natural Language Processing', 'AI in Finance', 'AI Planning and Optimization', 'Expert Systems']","['Kaggle', 'Stanford Online', 'edX', 'Google AI', '', 'Harvard Online', 'GitHub']","['DeepLearning.ai', 'Coursera', 'YouTube', 'Udemy', 'GitHub', '', 'Stanford Online']","['Weka', 'TensorFlow', 'DataRobot', 'Keras', 'Microsoft Azure AI', 'IBM Watson', 'RapidMiner', 'OpenAI GPT', 'OpenCV', 'Hugging Face Transformers', 'Scikit-learn']"
cef80213-047f-4230-a84b-e9b582832baa,Polish,Master Degree,4,"['', 'AI in Finance', 'AI in Education', 'AI Planning and Optimization', 'Natural Language Processing', 'Machine Learning', 'AI in Healthcare', 'Autonomous Vehicles', 'Robotics', 'Generative AI', 'Reinforcement Learning', 'Computer Vision']","['edX', 'DeepLearning.ai', '', 'Coursera', 'MIT OpenCourseWare', 'Google AI', 'Harvard Online', 'YouTube', 'Stanford Online']","['Stanford Online', 'Udemy', '', 'Kaggle', 'Coursera', 'DeepLearning.ai', 'GitHub', 'Harvard Online']","['Scikit-learn', 'RapidMiner', 'TensorFlow', 'Hugging Face Transformers', 'OpenAI GPT', 'DataRobot', 'PyTorch', 'Google Cloud AI', 'IBM Watson', 'Amazon SageMaker', '']"
d0391914-83e7-4430-9298-047dde38f873,Polish,,5,"['Deep Learning', 'Speech Recognition', 'AI Ethics', 'Robotics', 'AI in Healthcare', 'Expert Systems', 'AI in Finance', 'Natural Language Processing', '', 'Reinforcement Learning', 'Computer Vision', 'AI in Education', 'Neural Networks', 'Cognitive Computing']","['', 'edX', 'Google AI', 'DeepLearning.ai', 'Stanford Online', 'Kaggle', 'GitHub', 'Coursera', 'YouTube', 'MIT OpenCourseWare', 'Harvard Online']","['GitHub', 'MIT OpenCourseWare', 'Harvard Online']","['RapidMiner', 'BigML', '', 'IBM Watson', 'PyTorch', 'Hugging Face Transformers', 'Scikit-learn', 'Amazon SageMaker', 'Weka']"
d186c0a9-9776-4b18-bd5a-0cdbb1cb30bb,Polish,University,2,"['Natural Language Processing', 'Generative AI', 'AI in Healthcare', '', 'Computer Vision', 'Machine Learning', 'AI in Finance', 'AI for Games', 'Autonomous Vehicles', 'Expert Systems', 'Deep Learning']","['YouTube', 'Google AI', 'edX', 'Coursera', 'Kaggle', 'DeepLearning.ai']","['Coursera', 'Kaggle', 'Harvard Online', 'DeepLearning.ai', 'Udemy', 'MIT OpenCourseWare', 'Stanford Online', 'edX', 'GitHub', 'Google AI', '']","['Microsoft Azure AI', 'Keras', 'BigML', 'TensorFlow', 'OpenCV', 'OpenAI GPT']"
d24c616c-a1d1-42f0-aa9d-98a88b382d1f,Vietnamese,Elementary,1,"['', 'Autonomous Vehicles', 'Generative AI', 'Recommender Systems', 'AI in Healthcare', 'AI for Games', 'Deep Learning', 'Computer Vision', 'Expert Systems', 'Machine Learning', 'Cognitive Computing', 'Neural Networks', 'Speech Recognition', 'Natural Language Processing', 'Robotics']","['Stanford Online', 'Coursera']","['Coursera', 'edX', 'Kaggle', 'MIT OpenCourseWare']","['Weka', 'DataRobot', '', 'Amazon SageMaker', 'Scikit-learn', 'OpenAI GPT', 'Hugging Face Transformers', 'RapidMiner']"
d2fd2343-d8f3-4ecb-bb6d-d607f230b311,Turkish,University,2,"['Reinforcement Learning', 'Machine Learning', 'Autonomous Vehicles', 'AI Planning and Optimization', 'Expert Systems', 'Natural Language Processing', 'Recommender Systems', 'Computer Vision', 'Robotics', 'AI in Healthcare', 'AI in Education', '', 'Neural Networks', 'AI for Games', 'Speech Recognition', 'AI in Finance', 'AI Ethics']","['Coursera', 'Udemy', 'Google AI', '', 'MIT OpenCourseWare', 'YouTube']","['Google AI', 'Coursera', '', 'Udemy', 'MIT OpenCourseWare', 'GitHub', 'Kaggle', 'YouTube', 'DeepLearning.ai', 'edX']","['TensorFlow', 'BigML', 'OpenCV', '', 'IBM Watson', 'OpenAI GPT', 'Microsoft Azure AI', 'DataRobot', 'Google Cloud AI']"
d861720a-e13d-40e7-8bca-c5a2239ea5a1,Swedish,,5,"['Neural Networks', 'AI in Finance', 'Expert Systems', 'Natural Language Processing', 'Speech Recognition', 'Machine Learning', 'Cognitive Computing', 'AI in Healthcare', 'Robotics', 'Recommender Systems', 'Computer Vision']","['', 'edX', 'Kaggle', 'Coursera', 'Harvard Online', 'Stanford Online', 'MIT OpenCourseWare', 'GitHub', 'YouTube', 'Google AI', 'Udemy']","['YouTube', 'Udemy', 'DeepLearning.ai', 'Stanford Online', 'edX', 'Coursera', 'MIT OpenCourseWare', 'GitHub', 'Harvard Online']","['', 'TensorFlow', 'Hugging Face Transformers', 'Weka', 'RapidMiner', 'DataRobot', 'OpenCV']"
d8c49a10-e466-49c5-9507-c9b8616d017d,Greek,High School,0,"['AI Ethics', 'AI in Finance', 'Computer Vision', 'Robotics', 'AI Planning and Optimization']",['edX'],"['Google AI', 'YouTube', 'edX']","['RapidMiner', 'Amazon SageMaker', 'OpenAI GPT', 'OpenCV', 'Weka', 'IBM Watson']"
dba2bd27-6704-4363-83fe-1d344cfdf3cd,Italian,,5,"['AI for Games', 'Reinforcement Learning', 'Expert Systems']","['GitHub', 'YouTube', 'DeepLearning.ai', 'edX', 'Udemy', 'Harvard Online', 'Coursera', 'Kaggle', 'MIT OpenCourseWare', '', 'Stanford Online']","['DeepLearning.ai', 'GitHub']","['OpenAI GPT', 'Weka', 'Hugging Face Transformers', 'IBM Watson', 'Keras', 'Amazon SageMaker', 'OpenCV', 'Scikit-learn', 'Microsoft Azure AI', 'RapidMiner', 'TensorFlow', 'BigML', 'DataRobot', 'Google Cloud AI']"
dc85df7b-9f36-4097-8734-6972300a5927,Dutch,Undergraduate Degree,3,"['Cognitive Computing', 'AI Ethics', 'Natural Language Processing', 'Autonomous Vehicles', 'AI in Education', 'AI in Finance', 'AI Planning and Optimization', 'AI in Healthcare', 'Robotics', 'Recommender Systems', 'Reinforcement Learning', '', 'Machine Learning', 'Deep Learning']","['Harvard Online', 'GitHub', 'Stanford Online', 'YouTube', 'Google AI', 'Udemy', 'edX']","['Kaggle', '', 'DeepLearning.ai', 'Udemy', 'Harvard Online', 'MIT OpenCourseWare', 'YouTube', 'edX', 'Stanford Online', 'Google AI']","['Amazon SageMaker', 'Keras', '', 'Microsoft Azure AI']"
dccf2511-c42a-4166-aca2-ba0445d68b79,Portuguese,Undergraduate Degree,3,"['AI in Healthcare', 'Neural Networks', 'Speech Recognition', 'Expert Systems', 'Reinforcement Learning', 'AI in Education', 'Computer Vision', 'AI Planning and Optimization', '', 'Natural Language Processing', 'Machine Learning', 'AI in Finance', 'Robotics', 'Deep Learning', 'AI for Games', 'AI Ethics']","['MIT OpenCourseWare', 'Google AI', 'YouTube', 'Coursera', 'Udemy', 'GitHub', 'Stanford Online', '']","['Harvard Online', '', 'YouTube']","['PyTorch', 'Google Cloud AI', 'IBM Watson', 'RapidMiner', 'BigML']"
e3e5345b-8540-4345-996a-7e8d06aca0de,Italian,Undergraduate Degree,3,"['AI in Education', 'Natural Language Processing', 'Cognitive Computing', 'Machine Learning', 'Recommender Systems', 'AI Planning and Optimization', 'AI for Games', 'AI in Finance', 'Generative AI']","['MIT OpenCourseWare', 'Harvard Online', 'DeepLearning.ai', 'Udemy', '', 'YouTube', 'Stanford Online', 'Google AI']","['Coursera', 'Kaggle', 'Udemy', 'YouTube', 'Google AI', 'DeepLearning.ai', '', 'MIT OpenCourseWare', 'Harvard Online', 'Stanford Online', 'edX']","['OpenAI GPT', '', 'PyTorch', 'RapidMiner']"
e5f8660f-682a-42e1-8d0f-f0e5eb336949,Spanish,Master Degree,4,"['Neural Networks', 'AI Planning and Optimization', 'Recommender Systems', 'AI in Education', 'Natural Language Processing', 'AI for Games', '', 'Deep Learning']","['Stanford Online', 'Harvard Online', 'Udemy', '', 'Kaggle', 'GitHub', 'MIT OpenCourseWare', 'DeepLearning.ai', 'Coursera']","['DeepLearning.ai', 'GitHub']","['OpenCV', 'PyTorch']"
e6904ded-355a-4772-9034-24505bc537ba,Korean,Middle School,1,"['Speech Recognition', 'Cognitive Computing', 'Machine Learning', 'AI Planning and Optimization', 'Reinforcement Learning', 'Autonomous Vehicles', 'Expert Systems', 'AI in Finance', 'Deep Learning', 'Generative AI']","['YouTube', 'edX', 'Stanford Online']","['Harvard Online', 'Kaggle', 'MIT OpenCourseWare', 'YouTube', 'edX', 'Coursera', '', 'Udemy', 'Stanford Online', 'GitHub']","['TensorFlow', 'OpenCV', 'Weka', 'PyTorch', 'DataRobot']"
